Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Months Code,Months,Unit,Value,Flag,Flag Description
"PP","Producer Prices","11","Austria","5531","Producer Price (SLC/tonne)","372","Lettuce and chicory","2010","2010","7021","Annual value","SLC","629","","Official data"
"PP","Producer Prices","11","Austria","5531","Producer Price (SLC/tonne)","372","Lettuce and chicory","2011","2011","7021","Annual value","SLC","427","","Official data"
"PP","Producer Prices","11","Austria","5531","Producer Price (SLC/tonne)","372","Lettuce and chicory","2012","2012","7021","Annual value","SLC","519","","Official data"
"PP","Producer Prices","11","Austria","5531","Producer Price (SLC/tonne)","372","Lettuce and chicory","2013","2013","7021","Annual value","SLC","578","","Official data"
"PP","Producer Prices","11","Austria","5531","Producer Price (SLC/tonne)","372","Lettuce and chicory","2014","2014","7021","Annual value","SLC","527","","Official data"
"PP","Producer Prices","11","Austria","5531","Producer Price (SLC/tonne)","372","Lettuce and chicory","2015","2015","7021","Annual value","SLC","599","","Official data"
"PP","Producer Prices","11","Austria","5531","Producer Price (SLC/tonne)","372","Lettuce and chicory","2016","2016","7021","Annual value","SLC","625","","Official data"
"PP","Producer Prices","11","Austria","5531","Producer Price (SLC/tonne)","372","Lettuce and chicory","2017","2017","7021","Annual value","SLC","639","","Official data"
"PP","Producer Prices","11","Austria","5531","Producer Price (SLC/tonne)","372","Lettuce and chicory","2018","2018","7021","Annual value","SLC","677","","Official data"
"PP","Producer Prices","11","Austria","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","1991","1991","7021","Annual value","USD","881.3","","Official data"
"PP","Producer Prices","11","Austria","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","1992","1992","7021","Annual value","USD","773.5","","Official data"
"PP","Producer Prices","11","Austria","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","1993","1993","7021","Annual value","USD","656","","Official data"
"PP","Producer Prices","11","Austria","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","1994","1994","7021","Annual value","USD","787.9","","Official data"
"PP","Producer Prices","11","Austria","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","1995","1995","7021","Annual value","USD","495.9","","Official data"
"PP","Producer Prices","11","Austria","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","1996","1996","7021","Annual value","USD","656.5","","Official data"
"PP","Producer Prices","11","Austria","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","1997","1997","7021","Annual value","USD","421.8","","Official data"
"PP","Producer Prices","11","Austria","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","1998","1998","7021","Annual value","USD","414.1","","Official data"
"PP","Producer Prices","11","Austria","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","1999","1999","7021","Annual value","USD","424.1","","Official data"
"PP","Producer Prices","11","Austria","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2000","2000","7021","Annual value","USD","381.5","","Official data"
"PP","Producer Prices","11","Austria","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2001","2001","7021","Annual value","USD","493.6","","Official data"
"PP","Producer Prices","11","Austria","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2002","2002","7021","Annual value","USD","383","","Official data"
"PP","Producer Prices","11","Austria","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2003","2003","7021","Annual value","USD","855.5","","Official data"
"PP","Producer Prices","11","Austria","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2004","2004","7021","Annual value","USD","486.7","","Official data"
"PP","Producer Prices","11","Austria","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2005","2005","7021","Annual value","USD","583.3","","Official data"
"PP","Producer Prices","11","Austria","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2006","2006","7021","Annual value","USD","599.7","","Official data"
"PP","Producer Prices","11","Austria","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2007","2007","7021","Annual value","USD","687.1","","Official data"
"PP","Producer Prices","11","Austria","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2008","2008","7021","Annual value","USD","738.2","","Official data"
"PP","Producer Prices","11","Austria","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2009","2009","7021","Annual value","USD","621","","Official data"
"PP","Producer Prices","11","Austria","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2010","2010","7021","Annual value","USD","833.1","","Official data"
"PP","Producer Prices","11","Austria","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2011","2011","7021","Annual value","USD","593.6","","Official data"
"PP","Producer Prices","11","Austria","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2012","2012","7021","Annual value","USD","666.8","","Official data"
"PP","Producer Prices","11","Austria","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2013","2013","7021","Annual value","USD","767.4","","Official data"
"PP","Producer Prices","11","Austria","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2014","2014","7021","Annual value","USD","699.2","","Official data"
"PP","Producer Prices","11","Austria","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2015","2015","7021","Annual value","USD","664.3","","Official data"
"PP","Producer Prices","11","Austria","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2016","2016","7021","Annual value","USD","691.4","","Official data"
"PP","Producer Prices","11","Austria","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2017","2017","7021","Annual value","USD","721.9","","Official data"
"PP","Producer Prices","11","Austria","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2018","2018","7021","Annual value","USD","799.5","","Official data"
"PP","Producer Prices","52","Azerbaijan","5531","Producer Price (SLC/tonne)","667","Tea","1994","1994","7021","Annual value","SLC","31.6","","Official data"
"PP","Producer Prices","52","Azerbaijan","5531","Producer Price (SLC/tonne)","667","Tea","1995","1995","7021","Annual value","SLC","197.4","","Official data"
"PP","Producer Prices","52","Azerbaijan","5531","Producer Price (SLC/tonne)","667","Tea","1996","1996","7021","Annual value","SLC","196.6","","Official data"
"PP","Producer Prices","52","Azerbaijan","5531","Producer Price (SLC/tonne)","667","Tea","1997","1997","7021","Annual value","SLC","187","","Official data"
"PP","Producer Prices","52","Azerbaijan","5531","Producer Price (SLC/tonne)","667","Tea","1998","1998","7021","Annual value","SLC","145","","Official data"
"PP","Producer Prices","52","Azerbaijan","5531","Producer Price (SLC/tonne)","667","Tea","1999","1999","7021","Annual value","SLC","85","","Official data"
"PP","Producer Prices","52","Azerbaijan","5531","Producer Price (SLC/tonne)","667","Tea","2000","2000","7021","Annual value","SLC","104","","Official data"
"PP","Producer Prices","52","Azerbaijan","5531","Producer Price (SLC/tonne)","667","Tea","2001","2001","7021","Annual value","SLC","146","","Official data"
"PP","Producer Prices","52","Azerbaijan","5531","Producer Price (SLC/tonne)","667","Tea","2002","2002","7021","Annual value","SLC","190","","Official data"
"PP","Producer Prices","52","Azerbaijan","5531","Producer Price (SLC/tonne)","667","Tea","2003","2003","7021","Annual value","SLC","217","","Official data"
"PP","Producer Prices","52","Azerbaijan","5531","Producer Price (SLC/tonne)","667","Tea","2004","2004","7021","Annual value","SLC","231","","Official data"
"PP","Producer Prices","52","Azerbaijan","5531","Producer Price (SLC/tonne)","667","Tea","2005","2005","7021","Annual value","SLC","269","","Official data"
"PP","Producer Prices","52","Azerbaijan","5531","Producer Price (SLC/tonne)","667","Tea","2006","2006","7021","Annual value","SLC","277","","Official data"
"PP","Producer Prices","52","Azerbaijan","5531","Producer Price (SLC/tonne)","667","Tea","2007","2007","7021","Annual value","SLC","328","","Official data"
"PP","Producer Prices","52","Azerbaijan","5531","Producer Price (SLC/tonne)","667","Tea","2008","2008","7021","Annual value","SLC","443","","Official data"
"PP","Producer Prices","52","Azerbaijan","5531","Producer Price (SLC/tonne)","667","Tea","2009","2009","7021","Annual value","SLC","500","","Official data"
"PP","Producer Prices","52","Azerbaijan","5531","Producer Price (SLC/tonne)","667","Tea","2010","2010","7021","Annual value","SLC","700","","Official data"
"PP","Producer Prices","52","Azerbaijan","5531","Producer Price (SLC/tonne)","667","Tea","2011","2011","7021","Annual value","SLC","800","","Official data"
"PP","Producer Prices","52","Azerbaijan","5531","Producer Price (SLC/tonne)","667","Tea","2012","2012","7021","Annual value","SLC","800","","Official data"
"PP","Producer Prices","52","Azerbaijan","5531","Producer Price (SLC/tonne)","667","Tea","2013","2013","7021","Annual value","SLC","857","","Official data"
"PP","Producer Prices","52","Azerbaijan","5531","Producer Price (SLC/tonne)","667","Tea","2014","2014","7021","Annual value","SLC","888","","Official data"
"PP","Producer Prices","52","Azerbaijan","5531","Producer Price (SLC/tonne)","667","Tea","2015","2015","7021","Annual value","SLC","944","","Official data"
"PP","Producer Prices","52","Azerbaijan","5531","Producer Price (SLC/tonne)","667","Tea","2016","2016","7021","Annual value","SLC","945","","Official data"
"PP","Producer Prices","52","Azerbaijan","5531","Producer Price (SLC/tonne)","667","Tea","2017","2017","7021","Annual value","SLC","950","","Official data"
"PP","Producer Prices","52","Azerbaijan","5531","Producer Price (SLC/tonne)","667","Tea","2018","2018","7021","Annual value","SLC","920","","Official data"
"PP","Producer Prices","52","Azerbaijan","5531","Producer Price (SLC/tonne)","667","Tea","2019","2019","7021","Annual value","SLC","1020","","Official data"
"PP","Producer Prices","52","Azerbaijan","5532","Producer Price (USD/tonne)","667","Tea","1994","1994","7021","Annual value","USD","288.6","","Official data"
"PP","Producer Prices","52","Azerbaijan","5532","Producer Price (USD/tonne)","667","Tea","1995","1995","7021","Annual value","USD","285","","Official data"
"PP","Producer Prices","52","Azerbaijan","5532","Producer Price (USD/tonne)","667","Tea","1996","1996","7021","Annual value","USD","228.5","","Official data"
"PP","Producer Prices","52","Azerbaijan","5532","Producer Price (USD/tonne)","667","Tea","1997","1997","7021","Annual value","USD","234.6","","Official data"
"PP","Producer Prices","52","Azerbaijan","5532","Producer Price (USD/tonne)","667","Tea","1998","1998","7021","Annual value","USD","187.4","","Official data"
"PP","Producer Prices","52","Azerbaijan","5532","Producer Price (USD/tonne)","667","Tea","1999","1999","7021","Annual value","USD","103.2","","Official data"
"PP","Producer Prices","52","Azerbaijan","5532","Producer Price (USD/tonne)","667","Tea","2000","2000","7021","Annual value","USD","116.2","","Official data"
"PP","Producer Prices","52","Azerbaijan","5532","Producer Price (USD/tonne)","667","Tea","2001","2001","7021","Annual value","USD","156.8","","Official data"
"PP","Producer Prices","52","Azerbaijan","5532","Producer Price (USD/tonne)","667","Tea","2002","2002","7021","Annual value","USD","195.4","","Official data"
"PP","Producer Prices","52","Azerbaijan","5532","Producer Price (USD/tonne)","667","Tea","2003","2003","7021","Annual value","USD","221","","Official data"
"PP","Producer Prices","52","Azerbaijan","5532","Producer Price (USD/tonne)","667","Tea","2004","2004","7021","Annual value","USD","235.1","","Official data"
"PP","Producer Prices","52","Azerbaijan","5532","Producer Price (USD/tonne)","667","Tea","2005","2005","7021","Annual value","USD","284.5","","Official data"
"PP","Producer Prices","52","Azerbaijan","5532","Producer Price (USD/tonne)","667","Tea","2006","2006","7021","Annual value","USD","310.1","","Official data"
"PP","Producer Prices","52","Azerbaijan","5532","Producer Price (USD/tonne)","667","Tea","2007","2007","7021","Annual value","USD","382.2","","Official data"
"PP","Producer Prices","52","Azerbaijan","5532","Producer Price (USD/tonne)","667","Tea","2008","2008","7021","Annual value","USD","539.2","","Official data"
"PP","Producer Prices","52","Azerbaijan","5532","Producer Price (USD/tonne)","667","Tea","2009","2009","7021","Annual value","USD","622","","Official data"
"PP","Producer Prices","52","Azerbaijan","5532","Producer Price (USD/tonne)","667","Tea","2010","2010","7021","Annual value","USD","872.1","","Official data"
